source_id,office_name,root_domain,website,gemeente,province,source_origin,aanbod_url,aanbod_url_quality,confidence_score,needs_review,review_reason,legal_status,last_seen_at,last_audited_at,is_active
staete.nl__heusden,Staete Makelaars Drunen,staete.nl,http://www.staete.nl,Heusden,Noord-Brabant,seed,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
taxanja.nl__heusden,Taxanja Taxaties,taxanja.nl,https://www.taxanja.nl,Heusden,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
timmermansmakelaardij.nl__heusden,Timmermans Makelaardij,timmermansmakelaardij.nl,http://www.timmermansmakelaardij.nl,Heusden,Noord-Brabant,seed,http://www.timmermansmakelaardij.nl/aanbod/woningaanbod/loon-op-zand/koop/huis-9926496-Sjerpstraat-1,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
tivoliwoningmakelaars__heusden,Tivoli woningmakelaars,tivoliwoningmakelaars,https://www.tivoliwoningmakelaars,Heusden,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
zande.nl__heusden,Van de Zande Makelaardij Waalwijk B.V.,zande.nl,http://www.zande.nl,Heusden,Noord-Brabant,seed,http://www.zande.nl/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
viajoop.nl__heusden,ViaJoop Makelaardij,viajoop.nl,http://www.viajoop.nl,Heusden,Noord-Brabant,seed,http://www.viajoop.nl/woningen?type=koop,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
appels.nl__hilvarenbeek,Appels Makelaardij B.V.,appels.nl,http://www.appels.nl,Hilvarenbeek,Noord-Brabant,seed,https://www.appels.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
clavem.eu__hilvarenbeek,Clavem Makelaars,clavem.eu,http://www.clavem.eu,Hilvarenbeek,Noord-Brabant,seed+overpass_osm,http://www.clavem.eu/aanbod/woningaanbod/hilvarenbeek/koop/huis-9980160-Dr.-P.-C.-de-Brouwerlaan-20,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
hrs.nl__hilvarenbeek,M&S powered bij HRS,hrs.nl,http://www.hrs.nl,Hilvarenbeek,Noord-Brabant,seed,https://hrs.nl/wonen/binnenkort-in-de-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
robertrexwinkel.nl__hilvarenbeek,Robert Rexwinkel Lommers Makelaars,robertrexwinkel.nl,https://www.robertrexwinkel.nl,Hilvarenbeek,Noord-Brabant,seed+overpass_osm,https://www.robertrexwinkel.nl/verkoop,valid,75,false,url contains listing signal 'koop'; overpass candidate requires validation; website resolved from seed (1.00); missing aanbod_url; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
woonplezier.nl__laarbeek,Broeckx makelaars,woonplezier.nl,http://www.woonplezier.nl,Laarbeek,Noord-Brabant,seed,http://www.woonplezier.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
harrymoesmakelaardij.nl__laarbeek,Harry Moes Makelaardij o.z.,harrymoesmakelaardij.nl,http://www.harrymoesmakelaardij.nl,Laarbeek,Noord-Brabant,seed,http://www.harrymoesmakelaardij.nl/aanbod/woningaanbod/schijndel/koop/huis-10245112-Hyacinthof-28,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
statigwonen.nl__laarbeek,Statig Wonen makelaars,statigwonen.nl,http://www.statigwonen.nl,Laarbeek,Noord-Brabant,seed,https://www.statigwonen.nl/stille-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
trielingjacobs.nl__laarbeek,Trieling & Jacobs woning- en bedrijfsmakelaars,trielingjacobs.nl,http://www.trielingjacobs.nl,Laarbeek,Noord-Brabant,seed,http://www.trielingjacobs.nl/aanbod/woningaanbod/helmond/koop/huis-10205650-Malaxisbeek-8,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vandenhurkmakelaars.nl__laarbeek,Van den Hurk Makelaars,vandenhurkmakelaars.nl,http://www.vandenhurkmakelaars.nl,Laarbeek,Noord-Brabant,seed,http://www.vandenhurkmakelaars.nl/aanbod/woningaanbod/beek-en-donk/koop/huis-9330646-Hugo-Thijssensplein-1,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanhelvoortmakelaardij.nl__laarbeek,Van Helvoort Makelaardij o.z. B.V.,vanhelvoortmakelaardij.nl,https://vanhelvoortmakelaardij.nl,Laarbeek,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
unknown-domain__land-van-cuijk,Beaufort & Kwakkernaat ERA Makelaars,,,Land van Cuijk,Noord-Brabant,seed,,missing,20,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
unknown-domain__land-van-cuijk,De Wissel Beheer B.V.,,,Land van Cuijk,Noord-Brabant,seed,,missing,0,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
eefmakelaars.nl__land-van-cuijk,EEF Makelaars,eefmakelaars.nl,http://www.eefmakelaars.nl,Land van Cuijk,Noord-Brabant,seed,http://www.eefmakelaars.nl/woningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
wintjesmakelaardij.nl__land-van-cuijk,Elly Wintjes Makelaardij,wintjesmakelaardij.nl,http://www.wintjesmakelaardij.nl,Land van Cuijk,Noord-Brabant,seed,http://www.wintjesmakelaardij.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
hansjanssen.nl__land-van-cuijk,Hans Janssen Makelaars B.V.,hansjanssen.nl,http://www.hansjanssen.nl,Land van Cuijk,Noord-Brabant,seed,https://www.hansjanssen.nl/makelaars/verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
unknown-domain__land-van-cuijk,Hansdemakelaar,,,Land van Cuijk,Noord-Brabant,seed,,missing,20,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
hermensvastgoed.nl__land-van-cuijk,Hermens Vastgoed Advisering,hermensvastgoed.nl,http://www.hermensvastgoed.nl,Land van Cuijk,Noord-Brabant,seed,,missing,20,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
jilisenmakelaardij.nl__land-van-cuijk,Jilisen Makelaardij B.V.,jilisenmakelaardij.nl,http://www.jilisenmakelaardij.nl,Land van Cuijk,Noord-Brabant,seed,http://www.jilisenmakelaardij.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
kolmeijercuijk.nl__land-van-cuijk,Kolmeijer Land van Cuijk,kolmeijercuijk.nl,https://kolmeijercuijk.nl,Land van Cuijk,Noord-Brabant,seed,,missing,30,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
leenaersmakelaardij.nl__land-van-cuijk,Leenaers Makelaardij,leenaersmakelaardij.nl,http://www.leenaersmakelaardij.nl,Land van Cuijk,Noord-Brabant,seed,https://www.leenaersmakelaardij.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
makelaarmartijnwillems.nl__land-van-cuijk,Makelaardij Martijn Willems,makelaarmartijnwillems.nl,http://www.makelaarmartijnwillems.nl,Land van Cuijk,Noord-Brabant,seed+overpass_osm,,missing,40,true,missing koopaanbod_url; missing aanbod_url; overpass candidate requires validation; missing aanbod_url,missing,20260613T183456Z,,false
twanpoels.nl__land-van-cuijk,Makelaardij Twan Poels,twanpoels.nl,http://www.twanpoels.nl,Land van Cuijk,Noord-Brabant,seed,https://www.twanpoels.nl/nieuwbouw,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal,needs_manual_review,20260613T183456Z,,false
mvsmakelaardij.nl__land-van-cuijk,MVS makelaardij Boxmeer,mvsmakelaardij.nl,http://www.mvsmakelaardij.nl,Land van Cuijk,Noord-Brabant,seed+overpass_osm,https://www.mvsmakelaardij.nl/wonen,valid,75,false,url contains listing signal 'wonen'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
smedema.nl__land-van-cuijk,Smedema Makelaars & Taxateurs,smedema.nl,http://www.smedema.nl,Land van Cuijk,Noord-Brabant,seed,http://www.smedema.nl/aanbod/woningaanbod/bergen-l/koop/huis-10073414-Aijen-8,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vindmakelaardij.nl__land-van-cuijk,VIND Makelaardij B.V.,vindmakelaardij.nl,https://www.vindmakelaardij.nl,Land van Cuijk,Noord-Brabant,seed,https://www.vindmakelaardij.nl/aanbod/vrijstaande-woning-ringoven-28-overloon,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vrijdag-debekker.nl__land-van-cuijk,Vrijdag & De Bekker makelaardij en hypotheekwinkel,vrijdag-debekker.nl,http://www.vrijdag-debekker.nl,Land van Cuijk,Noord-Brabant,seed+overpass_osm,http://www.vrijdag-debekker.nl/aanbod/woningaanbod/boxmeer/koop/huis-10226692-Adriaen-Brouwerstraat-15,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
aardenmakelaardij.nl__maashorst,Aarden Makelaardij,aardenmakelaardij.nl,http://www.aardenmakelaardij.nl,Maashorst,Noord-Brabant,seed+overpass_osm,http://www.aardenmakelaardij.nl/aanbod/woningaanbod/zeeland/koop/huis-10099206-Molenstraat-53,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
bernheze.nl__maashorst,Bernheze Makelaars & Adviseurs B.V.,bernheze.nl,http://www.bernheze.nl,Maashorst,Noord-Brabant,seed+overpass_osm,http://www.bernheze.nl/aanbod/wonen,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
derksmakelaardij.nl__maashorst,Derks Makelaardij,derksmakelaardij.nl,http://www.derksmakelaardij.nl,Maashorst,Noord-Brabant,seed+overpass_osm,http://www.derksmakelaardij.nl/aanbod/woningaanbod/uden/koop/huis-9950642-Muziekplein-108,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
hansjanssen.nl__maashorst,Hans Janssen Makelaars B.V.,hansjanssen.nl,http://www.hansjanssen.nl,Maashorst,Noord-Brabant,seed,https://www.hansjanssen.nl/makelaars/verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
vancasteren.nl__maashorst,Makelaardij & Taxatieburo Th.  v. Casteren,vancasteren.nl,http://www.vancasteren.nl,Maashorst,Noord-Brabant,seed,https://www.vancasteren.nl/woningen/te-koop-herpen-kapelakker-2,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
vanlanen.nl__maashorst,Makelaardij Ton van Lanen & Partner,vanlanen.nl,http://www.vanlanen.nl,Maashorst,Noord-Brabant,seed+overpass_osm,http://www.vanlanen.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
petterson.nl__maashorst,Petterson Makelaardij & Taxaties o.g.,petterson.nl,http://www.petterson.nl,Maashorst,Noord-Brabant,seed+overpass_osm,http://www.petterson.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
vandevengarantiemakelaars.nl__maashorst,Van de Ven Garantiemakelaars,vandevengarantiemakelaars.nl,http://www.vandevengarantiemakelaars.nl,Maashorst,Noord-Brabant,seed,http://www.vandevengarantiemakelaars.nl/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
krabben.nl__maashorst,Van der Krabben Makelaardij Uden B.V.,krabben.nl,http://www.krabben.nl,Maashorst,Noord-Brabant,seed,https://www.krabben.nl/wonen/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanderloomakelaardij.nl__maashorst,Van der Loo Makelaardij o.z.,vanderloomakelaardij.nl,http://www.vanderloomakelaardij.nl,Maashorst,Noord-Brabant,seed,http://www.vanderloomakelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanlanenmakelaardij.nl__maashorst,Van Lanen Woning- en Bedrijfsmakelaardij B.V.,vanlanenmakelaardij.nl,http://www.vanlanenmakelaardij.nl,Maashorst,Noord-Brabant,seed,http://www.vanlanenmakelaardij.nl/woningaanbod/koop/uden/bosschebaan-64-uden,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
makelaardijbertens.nl__loon-op-zand,Makelaardij Bertens B.V.,makelaardijbertens.nl,http://www.makelaardijbertens.nl,Loon op Zand,Noord-Brabant,seed,http://www.makelaardijbertens.nl/aanbod/woningaanbod/loon-op-zand/koop/huis-10154338-Hoge-Steenweg-130,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
aardenmakelaardij.nl__maashorst,Aarden Makelaardij,aardenmakelaardij.nl,http://www.aardenmakelaardij.nl,Maashorst,Noord-Brabant,seed,http://www.aardenmakelaardij.nl/aanbod/woningaanbod/zeeland/koop/huis-10099206-Molenstraat-53,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
bernheze.nl__maashorst,Bernheze Makelaars & Adviseurs B.V.,bernheze.nl,http://www.bernheze.nl,Maashorst,Noord-Brabant,seed,http://www.bernheze.nl/aanbod/wonen,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
derksmakelaardij.nl__maashorst,Derks Makelaardij,derksmakelaardij.nl,http://www.derksmakelaardij.nl,Maashorst,Noord-Brabant,seed,http://www.derksmakelaardij.nl/aanbod/woningaanbod/uden/koop/huis-9950642-Muziekplein-108,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
hansjanssen.nl__maashorst,Hans Janssen Makelaars B.V.,hansjanssen.nl,http://www.hansjanssen.nl,Maashorst,Noord-Brabant,seed,https://www.hansjanssen.nl/makelaars/verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
vancasteren.nl__maashorst,Makelaardij & Taxatieburo Th.  v. Casteren,vancasteren.nl,http://www.vancasteren.nl,Maashorst,Noord-Brabant,seed,https://www.vancasteren.nl/woningen/te-koop-herpen-kapelakker-2,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
vanlanen.nl__maashorst,Makelaardij Ton van Lanen & Partner,vanlanen.nl,http://www.vanlanen.nl,Maashorst,Noord-Brabant,seed,http://www.vanlanen.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
petterson.nl__maashorst,Petterson Makelaardij & Taxaties o.g.,petterson.nl,http://www.petterson.nl,Maashorst,Noord-Brabant,seed,http://www.petterson.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vandevengarantiemakelaars.nl__maashorst,Van de Ven Garantiemakelaars,vandevengarantiemakelaars.nl,http://www.vandevengarantiemakelaars.nl,Maashorst,Noord-Brabant,seed,http://www.vandevengarantiemakelaars.nl/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
krabben.nl__maashorst,Van der Krabben Makelaardij Uden B.V.,krabben.nl,http://www.krabben.nl,Maashorst,Noord-Brabant,seed,https://www.krabben.nl/wonen/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanderloomakelaardij.nl__maashorst,Van der Loo Makelaardij o.z.,vanderloomakelaardij.nl,http://www.vanderloomakelaardij.nl,Maashorst,Noord-Brabant,seed,http://www.vanderloomakelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanlanenmakelaardij.nl__maashorst,Van Lanen Woning- en Bedrijfsmakelaardij B.V.,vanlanenmakelaardij.nl,http://www.vanlanenmakelaardij.nl,Maashorst,Noord-Brabant,seed,http://www.vanlanenmakelaardij.nl/woningaanbod/koop/uden/bosschebaan-64-uden,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
aardenmakelaardij.nl__meierijstad,Aarden Makelaardij,aardenmakelaardij.nl,http://www.aardenmakelaardij.nl,Meierijstad,Noord-Brabant,seed,http://www.aardenmakelaardij.nl/aanbod/woningaanbod/zeeland/koop/huis-10099206-Molenstraat-53,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
dekoningmakelaardij.nl__meierijstad,De Koning Makelaardij B.V.,dekoningmakelaardij.nl,http://www.dekoningmakelaardij.nl,Meierijstad,Noord-Brabant,seed,http://www.dekoningmakelaardij.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
dpmrobvandelaar.nl__meierijstad,De Plaatselijke Makelaar Rob van de Laar B.V.,dpmrobvandelaar.nl,https://www.dpmrobvandelaar.nl,Meierijstad,Noord-Brabant,seed,https://www.dpmrobvandelaar.nl/stille-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
derksmakelaardij.nl__meierijstad,Derks Makelaardij,derksmakelaardij.nl,http://www.derksmakelaardij.nl,Meierijstad,Noord-Brabant,seed,http://www.derksmakelaardij.nl/aanbod/woningaanbod/uden/koop/huis-9950642-Muziekplein-108,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
dragtmakelaars.nl__meierijstad,Dragt Makelaars o.g.,dragtmakelaars.nl,http://www.dragtmakelaars.nl,Meierijstad,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
ketelaarsvanzutphen.nl__meierijstad,Ketelaars Van Zutphen Makelaardij,ketelaarsvanzutphen.nl,http://www.ketelaarsvanzutphen.nl,Meierijstad,Noord-Brabant,seed,http://www.ketelaarsvanzutphen.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
korsten.nl__meierijstad,Korsten Makelaardij b.v.,korsten.nl,http://www.korsten.nl,Meierijstad,Noord-Brabant,seed,http://www.korsten.nl/aanbod/woningaanbod/veghel/koop/huis-9042872-Binnenveld-4,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
leendersmakelaardij.nl__meierijstad,Leenders Makelaardij,leendersmakelaardij.nl,http://www.leendersmakelaardij.nl,Meierijstad,Noord-Brabant,seed,http://www.leendersmakelaardij.nl/aanbod/woningaanbod/erp/koop/huis-10242176-Hezelstraat-3,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vandenbergmakelaardij.nl__meierijstad,Makelaardij o.g. Van den Berg,vandenbergmakelaardij.nl,http://www.vandenbergmakelaardij.nl,Meierijstad,Noord-Brabant,seed,http://www.vandenbergmakelaardij.nl/woningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
makelaardijolav.nl__meierijstad,Makelaardij OLAV,makelaardijolav.nl,http://www.makelaardijolav.nl,Meierijstad,Noord-Brabant,seed,http://www.makelaardijolav.nl/zoek-in-ons-aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
demakelaarvanhier.nl__meierijstad,Meierijstad Makelaardij,demakelaarvanhier.nl,http://www.demakelaarvanhier.nl,Meierijstad,Noord-Brabant,seed+overpass_osm,https://demakelaarvanhier.nl/aanbod/koop-woning,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
raadhage.nl__meierijstad,Raadhage Makelaardij,raadhage.nl,http://www.raadhage.nl,Meierijstad,Noord-Brabant,seed,http://www.raadhage.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
statigwonen.nl__meierijstad,Statig Wonen makelaars,statigwonen.nl,http://www.statigwonen.nl,Meierijstad,Noord-Brabant,seed,https://www.statigwonen.nl/stille-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
trielingjacobs.nl__meierijstad,Trieling & Jacobs woning- en bedrijfsmakelaars,trielingjacobs.nl,http://www.trielingjacobs.nl,Meierijstad,Noord-Brabant,seed,http://www.trielingjacobs.nl/aanbod/woningaanbod/helmond/koop/huis-10205650-Malaxisbeek-8,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vandenhurkmakelaars.nl__meierijstad,Van den Hurk Makelaars,vandenhurkmakelaars.nl,http://www.vandenhurkmakelaars.nl,Meierijstad,Noord-Brabant,seed,http://www.vandenhurkmakelaars.nl/aanbod/woningaanbod/beek-en-donk/koop/huis-9330646-Hugo-Thijssensplein-1,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
krabben.nl__meierijstad,Van der Krabben Makelaardij Uden B.V.,krabben.nl,http://www.krabben.nl,Meierijstad,Noord-Brabant,seed,https://www.krabben.nl/wonen/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanderloomakelaardij.nl__meierijstad,Van der Loo Makelaardij o.z.,vanderloomakelaardij.nl,http://www.vanderloomakelaardij.nl,Meierijstad,Noord-Brabant,seed,http://www.vanderloomakelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
zodus.nl__meierijstad,ZoDus Makelaars,zodus.nl,https://www.zodus.nl,Meierijstad,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
advema.nl__moerdijk,Advema B.V.,advema.nl,http://www.advema.nl,Moerdijk,Noord-Brabant,seed,,missing,20,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
bonmakelaardij.nl__moerdijk,Bon Makelaardij B.V.,bonmakelaardij.nl,http://www.bonmakelaardij.nl,Moerdijk,Noord-Brabant,seed,http://www.bonmakelaardij.nl/aanbod/woningaanbod/zevenbergen/koop/huis-10282264-Hoefbladstraat-6,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
marquis.nl__moerdijk,MarQuis Makelaars & taxateurs,marquis.nl,http://www.marquis.nl,Moerdijk,Noord-Brabant,seed,http://www.marquis.nl/nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
ovtr.nl__moerdijk,Overwater Rentmeesterskantoor,ovtr.nl,https://www.ovtr.nl,Moerdijk,Noord-Brabant,seed,https://www.ovtr.nl/aanbod-objecten,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
unknown-domain__moerdijk,Overwater Rentmeesterskantoor B.V.,,,Moerdijk,Noord-Brabant,seed,,missing,0,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
hoogdalem-makelaardij.nl__moerdijk,Van Hoogdalem Makelaardij,hoogdalem-makelaardij.nl,http://www.hoogdalem-makelaardij.nl,Moerdijk,Noord-Brabant,seed,http://www.hoogdalem-makelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanwensenmakelaars.nl__moerdijk,Van Wensen Makelaars B.V.,vanwensenmakelaars.nl,http://www.vanwensenmakelaars.nl,Moerdijk,Noord-Brabant,seed,http://www.vanwensenmakelaars.nl/aanbod/woningaanbod/rotterdam/koop/huis-10367727-Bommelerwaard-8,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
waltmann.nu__moerdijk,Waltmann Bedrijfshuisvesting,waltmann.nu,https://www.waltmann.nu,Moerdijk,Noord-Brabant,seed,https://www.waltmann.nu/aanbod/beleggingsobjecten,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
woonschuijt.nl__moerdijk,Woonschuijt Makelaars,woonschuijt.nl,http://www.woonschuijt.nl,Moerdijk,Noord-Brabant,seed,http://www.woonschuijt.nl/wonen/diensten/huis-verkopen,suspect,25,true,suspect koopaanbod_url: contains excluded token 'diensten'; contains excluded token 'diensten',needs_manual_review,20260613T183456Z,,false
"hoogveldtmakelaardij.nl__nuenen,-gerwen-en-nederwetten",Hoogveldt Makelaardij,hoogveldtmakelaardij.nl,https://hoogveldtmakelaardij.nl,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
"kjbmakelaardij.nl__nuenen,-gerwen-en-nederwetten",KJB Makelaardij,kjbmakelaardij.nl,http://www.kjbmakelaardij.nl,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed+overpass_osm,http://www.kjbmakelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
"makelaarsplein.com__nuenen,-gerwen-en-nederwetten",Makelaarsplein,makelaarsplein.com,http://www.makelaarsplein.com,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,http://www.makelaarsplein.com/aanbod/woningaanbod/eindhoven/koop/huis-10094784-Tongelresestraat-4F,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
"metselaarsmakelaardij.nl__nuenen,-gerwen-en-nederwetten",Metselaars Makelaardij b.v.,metselaarsmakelaardij.nl,http://www.metselaarsmakelaardij.nl,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,https://metselaarsmakelaardij.nl/nl/stille-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
"vandenbuijsmakelaars.nl__nuenen,-gerwen-en-nederwetten",Van den Buijs Garantiemakelaars,vandenbuijsmakelaars.nl,http://www.vandenbuijsmakelaars.nl,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,http://www.vandenbuijsmakelaars.nl/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
"vrmt.nl__nuenen,-gerwen-en-nederwetten",Van Roon Makelaardij & Taxaties B.V.,vrmt.nl,http://www.vrmt.nl,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,http://www.vrmt.nl/aanbod/woningaanbod/son-en-breugel/koop/huis-10201980-Kanaaldijk-Noord-16,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
"vansantvoort.nl__nuenen,-gerwen-en-nederwetten",Van Santvoort Makelaars B.V.,vansantvoort.nl,http://www.vansantvoort.nl,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,https://www.vansantvoort.nl/woningen-zoeken?type=koopwoningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
